locationKey,address,city,state,zipcode,latitude,longitude,neighborhoodKey
6240,2419 Yonge St,Toronto,ON,M4P,43.7104197,-79.3989734,84
6241,67 Richmond Street W,Toronto,ON,M5H 1Z5,43.650938399999994,-79.3819568,7
6242,18 Dawes Road,Toronto,ON,M4C,43.6882381854,-79.29705932739999,36
6243,1656A Eglinton Avenue W,Toronto,ON,M6E 2H2,43.6970435,-79.44469720000001,16
6244,348 Queen Street W,Toronto,ON,M5V 2A2,43.6492859,-79.395372,63
6245,454 Eglinton Avenue W,Toronto,ON,M5N 1A5,43.7040602,-79.41203229999999,70
6246,1958 Yonge Street,Toronto,ON,M4S 1Z4,43.699402299999996,-79.3970362,137
6247,337 Queen St W,Toronto,ON,M5V 2A4,43.6494089,-79.3921613,123
6248,395 Bloor Street East,Toronto,ON,M4W 1H7,43.6720104,-79.37744090000001,90
6249,NA,Toronto,ON,M1L,43.7111117,-79.2845772,25
6250,545 King Street W,Toronto,ON,M5V 1M1,43.644216899999996,-79.398686,123
6251,37 Alvin Avenue,Toronto,ON,M4T 2A7,43.6896912,-79.3928323,105
6252,1543  Kingston Road,Toronto,ON,M1N 1R9,43.689569899999995,-79.26801379999999,13
6253,"24 Richmond Street E, Unit 113",Toronto,ON,M5C 1M5,43.6520027,-79.37815340000002,24
6254,3513 Bathurst Street,Toronto,ON,M6A 2C5,43.728943900000004,-79.4315767,10
6255,1959 Queen Street E,Toronto,ON,M4L 1H7,43.669551899999995,-79.30221390000001,117
6256,136 4750 Yonge Street,Toronto,ON,M2N 0J6,43.7603729,-79.41111540000001,68
6257,3342 Danforth Avenue,Toronto,ON,M1L 1C9,43.6939643,-79.2774875,91
6258,595 Bay Street,Toronto,ON,M4W 1A7,43.656044,-79.383526,7
6259,40 Eglinton Avenue E,Toronto,ON,M4P 3A4,43.7070968174,-79.3972781559,84
6260,1232 Woodbine Avenue,Toronto,ON,M4C 4E4,43.692873,-79.31604250000001,30
6261,155 Wellington Street W,Toronto,ON,M5V,43.645594700000004,-79.38606300000001,123
6262,988 Saint Clair Avenue W,Toronto,ON,M6E 1A2,43.679598,-79.43693780000001,28
6263,2665 Yonge Street,Toronto,ON,M4P 2J6,43.716415399999995,-79.400002,83
6264,14 Temperance St,Toronto,ON,M5H 1Y4,43.6511645112,-79.37983598560001,7
6265,584 Lansdowne Avenue,Toronto,ON,M6H 3,43.6605266,-79.44374,33
6266,"45 Clock Tower Road, Unit G8",Toronto,ON,M3C 0G2,43.734194200000005,-79.34395570000001,5
6267,65 Wicksteed Avenue,Toronto,ON,M4G 4H9,43.7107417,-79.3606806,119
6268,695-2967 Dundas Street W,Toronto,ON,M6P 1Z2,43.6652713,-79.4680813,60
6269,588 Bloor Street W,Toronto,ON,M6G 1K4,43.6649878,-79.41281629999999,4
6270,668 Bloor St W,Toronto,ON,M6G 1L2,43.6640864,-79.4163258,4
6271,500 Queen Street W,Toronto,ON,M5V 2B6,43.64793529600001,-79.401252754,63
6272,78 Gerrard Street W,Toronto,ON,M5G 1J5,43.6584783,-79.3854255,7
6273,446 Parliament Street,Toronto,ON,M5A 3A2,43.663435,-79.367799,80
6274,33 Bloor Street E,Toronto,ON,M4W 3H1,43.669837799999996,-79.38566709999999,24
6275,2039 Danforth Avenue,Toronto,ON,M4C 1J8,43.6853585,-79.313694,134
6276,NA,Toronto,ON,M6N,43.67318529999999,-79.48726190000001,103
6277,NA,Toronto,ON,NA,43.653226000000004,-79.3831843,7
6278,720 Spadina Avenue,Toronto,ON,M5S 2T9,43.6653855,-79.40347709999999,121
6279,1985 Queen Street E,Toronto,ON,M4L 1J1,43.66999379999999,-79.3001699,117
6280,2311 Yonge Street,Toronto,ON,M4P 2C6,43.70767120000001,-79.3983401,84
6281,575 Queen Street W,Toronto,ON,M5V 2B6,43.6476537183,-79.4011202976,123
6282,891 Queen Street E,Toronto,ON,M4M 1J4,43.6605209604,-79.3421974864,111
6283,1900 Yonge St,Toronto,ON,M4S 1Z1,43.697753999999996,-79.3969795,137
6284,363 Queen Street W,Toronto,ON,M5V 2A4,43.6493032612,-79.39298826529999,123
6285,538 Queen Street W,Toronto,ON,M5V 2B7,43.6476557,-79.4026372,63
6286,689 Queen Street E,Toronto,ON,M4M 1G6,43.658737,-79.34936,111
6287,"University of Toronto Victoria College, 93 Charles Street W",Toronto,ON,M5S 1K7,43.6672003836,-79.3913928333,7
6288,"1448 Lawrence Avenue E, Suite 304A",Toronto,ON,M4A 2V6,43.741640999999994,-79.313939,96
6289,117 Danforth Avenue,Toronto,ON,M4K 1N2,43.6762111,-79.35790859999999,89
6290,1801 Lawrence Avenue E,Toronto,ON,M1R 2X7,43.742424,-79.3052223,129
6291,861 Danforth Avenue,Toronto,ON,M4J 1L8,43.6797052,-79.3397512,15
6292,413 Donlands Avenue,Toronto,ON,M4J 3S3,43.694287700000004,-79.342774,94
6293,164 Eglinton Avenue E,Toronto,ON,M4P 1G4,43.7079784,-79.3934083,84
6294,2195 Queen Street E,Toronto,ON,M4E 1E5,43.6707045,-79.2968558,117
6295,150 Pearl Street,Toronto,ON,M5H 1L3,43.64794570000001,-79.3875436,123
6296,706 Queen Street W,Toronto,ON,M6J 1G1,43.646414899999996,-79.4085045,120
6297,254 Spadina Avenue,Toronto,ON,M5T 2C2,43.6517002,-79.3979873,63
6298,"1747 Albion Road, Unit 1",Toronto,ON,M9V 1C3,43.743376899999994,-79.6056145,125
6299,1151 King Street W,Toronto,ON,M6K 3N3,43.6356681299,-79.4293314632,110
6300,680 Yonge St,Toronto,ON,M4Y 2A6,43.6674282756,-79.3858592212,7
6301,2 Irwin Avenue,Toronto,ON,M4Y 1K9,43.666678625299994,-79.3854676187,7
6302,675 Yonge St,Toronto,ON,M4Y 1T2,43.6688655,-79.38588850000001,24
6303,Wellington W and Portland,Toronto,ON,M5V,43.643018100000006,-79.39948009999999,123
6304,18 Duncan Street,Toronto,ON,M5H 3G8,43.647866,-79.3886849,123
6305,1006 Bloor Street W,Toronto,ON,M6H 1M2,43.6609963,-79.4306963,33
6306,1515 Birchmount Road,Toronto,ON,M1P 2G7,43.7586616,-79.28889240000001,32
6307,645 Saint Clair Avenue W,Toronto,ON,M6C 1A7,43.6818545,-79.42425109999999,136
6308,100 Queen St W,Toronto,ON,M5H 2N2,43.6534829,-79.3840939,7
6309,21 Rolark Drive,Toronto,ON,M1R 4E9,43.764585307299996,-79.29310476319999,129
6310,140 Carton Street,Toronto,ON,M5A 3W7,43.662913399999994,-79.3747957,20
6311,354 King Street E,Toronto,ON,M5A 1K9,43.653248299999994,-79.3623475,80
6312,117 Laird Drive,Toronto,ON,M4G 3T7,43.7068345,-79.3617434,119
6313,"275 Dundas Street W, Unit 13",Toronto,ON,M5T 2W5,43.6543916483,-79.3905861512,63
6314,26 Wellington Street E,Toronto,ON,M5E 1S2,43.6485527,-79.37587979999999,24
6315,1001 Kingston Road,Toronto,ON,M4E 1T3,43.6805072,-79.2853918,117
6316,95 Cumberland Street,Toronto,ON,M5R 3N7,43.6703244641,-79.3906142287,4
6317,"3261 Kennedy Road, Unit 3",Toronto,ON,M1V 2K1,43.817642282600005,-79.30384747800001,77
6318,235 Queens Quay W,Toronto,ON,M5J 2G8,43.6391179339,-79.3828910217,123
6319,3401 Dufferin St,Toronto,ON,M6A 3A1,43.7247752,-79.4553801,139
6320,25 Wellesley Street E,Toronto,ON,M4Y 3B2,43.6650383,-79.3832001,24
6321,220 Yonge Street,Toronto,ON,M5B 2H1,43.657268200000004,-79.3814178,7
6322,NA,Toronto,ON,M3J 2P5,43.7782396,-79.4862074,140
6323,2084 Queen Street E,Toronto,ON,M4E 1E1,43.6708278,-79.2964059,117
6324,51 St Nicholas Street,Toronto,ON,M4Y 1W6,43.667025924799994,-79.3862149492,7
6325,2428 Avenue Eglinton E,Toronto,ON,M1K 2E2,43.7331426,-79.2677953,58
6326,1417 Danforth  Avenue,Toronto,ON,M5E 1T3,43.682356274200004,-79.3272378668,47
6327,NA,Toronto,ON,M2H 1Z8,43.8029731,-79.3621318,53
6328,805 Dovercourt Road,Toronto,ON,M6H 2X4,43.6627174,-79.42981590000001,33
6329,516 Parliament Street,Toronto,ON,M4X 1P4,43.665693,-79.368689,20
6330,223 Davenport Rd,Toronto,ON,M5R 1J3,43.6747374,-79.3958012,4
6331,10 Woodmount Avenue,Toronto,ON,M4C 3X5,43.6854116,-79.31555990000001,29
6332,1618 Bloor Street W,Toronto,ON,M6P 1A6,43.6558598,-79.4556316,51
6333,284 King Street E,Toronto,ON,M5A 1K4,43.6504776,-79.3659296,123
6334,475 Church Street,Toronto,ON,M4Y 2C5,43.664611252,-79.380146511,24
6335,2035 Kennedy Road,Toronto,ON,M1T 3G2,43.7770603037,-79.2826777697,2
6336,"2345 Yonge Street, Suite 212",Toronto,ON,M4P 2E5,43.711316083,-79.3985366821,84
6337,3281 Yonge St,Toronto,ON,M4N 2L8,43.7298549,-79.4030618,69
6338,1206 Yonge Street,Toronto,ON,M4T 1W1,43.6817109,-79.39163429999999,138
6339,1985 Queen Street E,Toronto,ON,M4L 1J1,43.669759899999995,-79.3001663,117
6340,6034 Yonge Street,Toronto,ON,M2M 3W5,43.789729799999996,-79.4183563,86
6341,12 Blue Jays Way,Toronto,ON,M5V 3S9,43.642898200000005,-79.39127979999999,123
6342,2100 Bloor Street W,Toronto,ON,M6S 1M7,43.652617799999994,-79.4710037,51
6343,782 Street Clair W,Toronto,ON,M6C 1B6,43.681108,-79.4293431,136
6344,179 Danforth Avenue,Toronto,ON,M4K 1N2,43.6764508,-79.356409,89
6345,834 Bloor Street W,Toronto,ON,M6G 1M2,43.662600399999995,-79.4237255,33
6346,108 Avenue Road,Toronto,ON,M5R 1G6,43.6726386,-79.395838,4
6347,"62-66 Overlea Boulvard, Building C-2, Units C5 & C6",Toronto,ON,M4H 1C4,43.7079947469,-79.34266151850001,119
6348,1018 St Clair Avenue W,Toronto,ON,M6E 1A4,43.679295399999994,-79.4378536,28
6349,33 Baldwin Street,Toronto,ON,M5T 1L1,43.6559229,-79.39342099999999,63
6350,"East York Town Centre, 45 Overlea Boulevard",Toronto,ON,M4H 1C3,43.7056898,-79.3460184,119
6351,"200 Bay Street, Suite UR1",Toronto,ON,M5J 2J1,43.6466429166,-79.37964914850001,7
6352,535 Queen Street W,Toronto,ON,M5V 2B4,43.647930200000005,-79.3994438,123
6353,"720 Spadina Ave, Bloor and Spadina",Toronto,ON,M5S 2T9,43.6653855,-79.40347709999999,121
6354,1373 Bathurst Street,Toronto,ON,M5R 3J1,43.68039,-79.41718,22
6355,35 Church Street,Toronto,ON,M5E 1T3,43.6493125,-79.3738635,24
6356,50 St Clair Avenue W,Toronto,ON,M4V 3B7,43.6878295,-79.39644609999999,138
6357,794 Saint Clair Avenue W,Toronto,ON,M6C 1B6,43.6810114,-79.429802,136
6358,521 Bloor Street W,Toronto,ON,M5S 1Y4,43.665478013999994,-79.4090728046,121
6359,1966 Eglinton Ave E,Toronto,ON,M1L 2M6,43.728687,-79.285923,129
6360,241 Spadina Avenue,Toronto,ON,M5T 2E2,43.6514935,-79.3971849,63
6361,819 Queen Street West,Toronto,ON,M6J 1E9,43.646120700000004,-79.4092765,88
6362,107 Danforth Avenue,Toronto,ON,M4K 1N7,43.6762668646,-79.3581808517,89
6363,550 Queens Quay W,Toronto,ON,M5V 3M8,43.6368544,-79.39662009999999,123
6364,25 King Street W,Toronto,ON,M5L 1G5,43.6490087914,-79.3795116704,7
6365,1282 Danforth Avenue,Toronto,ON,M4J 1M6,43.681940000000004,-79.33022840000001,47
6366,519 Church Street,Toronto,ON,M4Y 2C9,43.6665105,-79.3810045,24
6367,"1875 Leslie Street, Unit 4",Toronto,ON,M3B 2M5,43.7563995,-79.35914,112
6368,643A Mt Pleasant Road,Toronto,ON,M4S 2M9,43.70494,-79.38860770000001,83
6369,657 Yonge Street,Toronto,ON,M4Y 1Z9,43.6682162053,-79.38584088520001,24
6370,3401 Dufferin Street,Toronto,ON,M6A 2T9,43.725108299999995,-79.4528087,139
6371,519 Bloor St W,Toronto,ON,M5S 1Y4,43.6653411,-79.4089173,121
6372,2328 Queen Street E,Toronto,ON,M4E 1G9,43.6737925,-79.2827866,117
6373,2534 Bayview Avenue,Toronto,ON,M2L 1A9,43.7469868229,-79.3849432468,17
6374,199 Yonge Street,Toronto,ON,M5B 1M4,43.6532901273,-79.3795238696,24
6375,296 Brunswick Avenue,Toronto,ON,M5S 2M7,43.66554910000001,-79.4074684,121
6376,220 Yonge Street,Toronto,ON,M5B 2H1,43.657268200000004,-79.3814178,7
6377,4858 Yonge Street,Toronto,ON,M2N 5N2,43.762807200000005,-79.4115415,68
6378,"900 Dufferin Mall, Unit  003",Toronto,ON,M6H 4B1,43.6568994,-79.4355343,35
6379,114 Atlantic Ave,Toronto,ON,M6K 1X4,43.6394628,-79.42121929999999,110
6380,"600 Sherbourne Street, 8th Floor, Suite 808",Toronto,ON,M4X 1W4,43.674199558599994,-79.379407582,105
6381,548 Church Street,Toronto,ON,M4Y 2E1,43.6654189,-79.3810194,24
6382,24 Roncesvalles Avenue,Toronto,ON,M6R 2K3,43.63950620000001,-79.4467869,52
6383,387 Danforth Ave,Toronto,ON,M4K 1P1,43.677387599999996,-79.3517777,89
6384,3 Market Street,Toronto,ON,M5E 1A9,43.648098600000004,-79.3717751,123
6385,"Toronto Eaton Center, 260 Yonge St, Unit F21",Toronto,ON,M5B 2M8,43.6540667,-79.38008149999999,7
6386,"300 Richmond Street W, Unit  100",Toronto,ON,M5V 1X2,43.6490226,-79.39155079999999,123
6387,"170 Fort York Boulevard, Unit 1A",Toronto,ON,M5V 0E6,43.6391018922,-79.3996642769,123
6388,611 Queen Street W,Toronto,ON,M5V 2B7,43.6472786,-79.4024319,123
6389,3076 Dundas Street W,Toronto,ON,M6P 1Z8,43.6656094471,-79.4722787006,60
6390,"761 Bay Street, Unit 13-14",Toronto,ON,M5G 2R2,43.65959904939999,-79.3850247189,7
6391,"2193 Yonge St, Unit Space C",Toronto,ON,M4R 2H1,43.705563399999996,-79.3976309,84
6392,326 Spadina Avenue 2/F,Toronto,ON,M5T 1J5,43.6537816,-79.3984968,63
6393,"190 Princes Blvd, CNE Grounds",Toronto,ON,M6K 3C3,43.6327076,-79.4213438,88
6394,1165 Bloor Street W,Toronto,ON,M6H 1M9,43.659206899999994,-79.43804809999999,35
6395,"1920 Yonge St, Ste 107",Toronto,ON,M4S 1Z3,43.6985054,-79.3968124,137
6396,1110 Dupont Street,Toronto,ON,M6H 2A2,43.6691481,-79.4370248,33
6397,522 King Street W,Toronto,ON,M5V 1K4,43.645303999999996,-79.3976214,123
6398,"2 Bloor Street E, Suite 3500",Toronto,ON,M4W,43.67109779999999,-79.38606300000001,105
6399,"Scarborough Town Centre, 300 Borough Drive",Toronto,ON,M1P,43.7760162354,-79.2597808838,12
6400,"Broadview Dental Clinic, 741 Broadview Avenue, Suite 308",Toronto,ON,M4K 3Y3,43.67475554600001,-79.35809509999999,89
6401,"2555 Victoria Park Ave, Unit #17",Toronto,ON,M1T 1A3,43.77302879999999,-79.3214492,115
6402,64B Queen Street E,Toronto,ON,M5B 1Y4,43.6533268947,-79.3755613063,24
6403,79 Huron Street,Toronto,ON,M5T 2A8,43.653810299999996,-79.3960196,63
6404,484 Danforth Avenue,Toronto,ON,M4K 3E1,43.6779785156,-79.349609375,89
6405,"10 Dundas St East, Suite 310",Toronto,ON,M5B,43.6569658,-79.38047890000001,24
6406,"180 University Avenue, 5th Floor",Toronto,ON,M5H 3C6,43.6497098,-79.3865305,7
6407,"4936 Yonge Street, Suite 172",Toronto,ON,M2N 6S3,43.7645194,-79.412244,68
6408,2766 Dundas Street W,Toronto,ON,M6P 1Y3,43.665333593999996,-79.4614855543,60
6409,442 Danforth,Toronto,ON,M4K 1P4,43.6780571,-79.3506791,98
6410,286 Markham Road,Toronto,ON,M1J 3G1,43.7455784,-79.22042320000001,109
6411,4984 Yonge Street,Toronto,ON,M2N 7H1,43.7663417,-79.41223470000001,68
6412,NA,Toronto,ON,M1B 3C6,43.788605600000004,-79.2357755,74
6413,55 John St,Toronto,ON,M5V 3C6,43.6460888,-79.388966,123
6414,"4576 Yonge Street, Suite 600",Toronto,ON,M2N 6N4,43.7562684,-79.4099743,68
6415,4777 Leslie Street,Toronto,ON,M2J 2K8,43.778882,-79.363849,31
6416,551 Wilson Heights Boulvard,Toronto,ON,M3H 2V7,43.7513896,-79.45617829999999,26
6417,66 Sudbury Street,Toronto,ON,M6J 0B7,43.6412456,-79.42284090000001,72
6418,157 Bloor Street W,Toronto,ON,M5S 1P7,43.6686091195,-79.3935310096,7
6419,539 Queens Quay W,Toronto,ON,M5V 3G3,43.636499,-79.395923,123
6420,758 Bathurst Street,Toronto,ON,M5S 2R6,43.6643302,-79.41125219999999,95
6421,"92 Avenue Road, Lower Level",Toronto,ON,M5R 2H2,43.672465798999994,-79.395929575,4
6422,151 Bloor Street West,Toronto,ON,M5S 1T5,43.6685657,-79.3931175,7
6423,1959 Gerrard Street E,Toronto,ON,M4E 2A9,43.6810473,-79.3100172,36
6424,62 Fort York Boulevard,Toronto,ON,M5V 4A6,43.6399890714,-79.39642917100001,123
6425,370 College Street,Toronto,ON,M5T 1S6,43.6572686,-79.4046849,121
6426,"28 Riverwood Parkway, Suite 408",Toronto,ON,M8Y 4E2,43.6289681196,-79.48874666479999,114
6427,279 Danforth Ave,Toronto,ON,M4K 1N2,43.6768284,-79.3544788,89
6428,238 Wellesley Street E,Toronto,ON,M4X 1G2,43.668132299999996,-79.37181059999999,90
6429,"1901 Yonge Street, Unit 4",Toronto,ON,M4S 1Y6,43.698186799999995,-79.396272,84
6430,4894 Dundas W,Toronto,ON,M9A 1B5,43.649313299999996,-79.52859740000001,59
6431,544 St.Clair Ave W,Toronto,ON,M6C 1B6,43.6828025,-79.42033029999999,136
6432,1971 Queen Street E,Toronto,ON,M4L 1H9,43.6696764427,-79.3010923639,117
6433,796-798 Mt. Pleasant Rd.,Toronto,ON,M4P 2L5,43.7086756,-79.3904496,84
6434,3 Elm Street,Toronto,ON,M5G 1H1,43.6576241187,-79.3818469718,7
6435,751 Queen Street W,Toronto,ON,M6J 1G1,43.6463924,-79.40736240000001,88
6436,"5651 Steeles Avenue E, Unit 1-3",Toronto,ON,M1V 5P6,43.8317208,-79.2663275,77
6437,833 King Street W,Toronto,ON,M5V 1N9,43.64264489999999,-79.4078552,88
6438,"Rosedale Medical Centre, 600 Sherbourne Street, Suite 204",Toronto,ON,M4X 1W4,43.671682200000006,-79.3768696,90
6439,"55 Bloor Street W, 51st Floor",Toronto,ON,M4W 1A5,43.6563432,-79.3572032,80
6440,527 Bloor Street W,Toronto,ON,M5S 1Y5,43.665321500000005,-79.4093073,121
6441,92 Arrow Road,Toronto,ON,M9M 2L4,43.7413514,-79.5310037,55
6442,1360 Queen St E,Toronto,ON,M4L 1C7,43.664456099999995,-79.3257958,111
6443,NA,Toronto,ON,M4W 2C8,43.688296854200004,-79.3791997112,105
6444,"176 Yonge Street, Lower Level",Toronto,ON,M5C 2L7,43.652321,-79.37938,7
6445,213 Sterling Rd,Toronto,ON,M6R 2B2,43.65538370000001,-79.44617109999999,35
6446,11 Jarvis Street,Toronto,ON,M5C,43.6497091,-79.3713554,80
6447,1210 Sheppard Ave E,Toronto,ON,M2K 1E3,43.7728579,-79.3674194,8
6448,"65 Front Street W, Unit 224",Toronto,ON,M5J 1E6,43.644520925100004,-79.3810729976,123
6449,333 Bremner Boulevard,Toronto,ON,M5V 3V3,43.640534932600005,-79.3911673129,123
6450,1116 Av Eglinton O,Toronto,ON,M6C 2E2,43.7192755,-79.3431482,5
6451,1212 Dupont Street,Toronto,ON,M6H 2A4,43.6685047,-79.4407427,33
6452,"132 Front Street E, Unit 1B",Toronto,ON,M5A 1E2,43.6499929,-79.36967990000001,80
6453,223 Spadina Avenue,Toronto,ON,M5T 2E2,43.6510267,-79.3969914,63
6454,24 Bellair Street 2nd Floor,Toronto,ON,M5R 2C7,43.6706422,-79.3912868,4
6455,450 Queen Street W,Toronto,ON,M5V 2A8,43.6481523,-79.39921509999999,123
6456,30 Hazelton Avenue,Toronto,ON,M5R 2E2,43.6717064,-79.393722,4
6457,611 Keele Street,Toronto,ON,M6N 3E5,43.6720584,-79.46704,60
6458,569 Crawford Street,Toronto,ON,M6G 3K1,43.659436,-79.42042020000001,95
6459,874 Yonge Street,Toronto,ON,M4W 2J1,43.6725513514,-79.38786773609999,4
6460,"4 Greystone Walk Drive, Unit 2",Toronto,ON,M1K 5J2,43.7250376,-79.2526035,62
6461,752 Mount Pleasant Road,Toronto,ON,M4S 2N6,43.7072564,-79.3900453,84
6462,530 Church Street,Toronto,ON,M4Y 2E1,43.664863700000005,-79.3807683,24
6463,737 Av Ossington,Toronto,ON,M6G 3T8,43.662279999999996,-79.4255755,33
6464,147 Laird Drive,Toronto,ON,M4G 4K1,43.7095082589,-79.360417701,119
6465,3065 Dundas Street W,Toronto,ON,M6P 1Z5,43.6653484,-79.47149,60
6466,2071 Danforth Avenue,Toronto,ON,M4C 1J8,43.685388700000004,-79.3129744,134
6467,1627 Queen Street W,Toronto,ON,M6R 1A9,43.63853029999999,-79.44519720000001,110
6468,584 Church Street,Toronto,ON,M4Y 2E5,43.6669205,-79.3817541,24
6469,1450 Gerrard Street E,Toronto,ON,M4L 1Z8,43.6725531,-79.3213648,47
6470,766 Queen Street E,Toronto,ON,M4M 1H4,43.6594421,-79.3478066,111
6471,25 Bellair St,Toronto,ON,M5R 2C8,43.6707695,-79.3908887,4
6472,147 Baldwin Street,Toronto,ON,M5T 3K7,43.6549604,-79.3994572,63
6473,"1255 The Queensway, Unit 16A",Toronto,ON,M8Z 1S2,43.6213148,-79.525143,59
6474,2180 Bloor St W,Toronto,ON,M6S 1N3,43.6516825,-79.4743881,51
6475,701 Mt Pleasant Road,Toronto,ON,M4S 2N4,43.70648189999999,-79.3891969,83
6476,1 King Street W,Toronto,ON,M5H 1A1,43.6489777564,-79.3779772148,7
6477,2481 Yonge Street,Toronto,ON,M4P 2H6,43.711713399999994,-79.39912690000001,84
6478,2315 Bloor Street W,Toronto,ON,M6S 1P1,43.650181700000005,-79.479737,52
6479,3583 Lake Shore Blvd W,Toronto,ON,M8W 1P5,43.594088799999994,-79.5343284,73
6480,5150 Yonge Street,Toronto,ON,M2N 6L6,43.7686976,-79.4131633,131
6481,55 Avenue Eglinton E,Toronto,ON,M4P 1G8,43.70684179999999,-79.39597940000002,84
6482,"80 Galaxy Boulevard, Suite 6",Toronto,ON,M9W 4Y8,43.6805716,-79.5885708,125
6483,5523 Yonge Street,Toronto,ON,M2N 5S1,43.7783704,-79.41507490000001,130
6484,684 Yonge Street,Toronto,ON,M4Y 2A6,43.667508899999994,-79.3858623,7
6485,70 Canuck Avenue,Toronto,ON,M3K 2C5,43.7437828,-79.4842438,34
6486,393 Queen Street W,Toronto,ON,M5V 2A5,43.6489787,-79.39438740000001,123
6487,848 Danforth Avenue,Toronto,ON,M4J 1L7,43.6799724,-79.3403527,29
6488,390 Queen Street West,Toronto,ON,M5V 2A6,43.648815500000005,-79.39693199999999,63
6489,1560 Queen Street E,Toronto,ON,M4L 1E9,43.6658792,-79.3189651,47
6490,358 Bathurst Street,Toronto,ON,M5T 2S6,43.6527094,-79.40631259999999,120
6491,297 Port Union Road,Toronto,ON,M1C 2L3,43.789451899999996,-79.1407734,106
6492,"198A Davenport Road, Suite 200",Toronto,ON,M5R 1J2,43.6751005,-79.3958455,4
6493,"444 Yonge Street, College Park",Toronto,ON,M5B 2H4,43.660588,-79.383031,7
6494,686 Queen Street E,Toronto,ON,M4M 1G6,43.658744899999995,-79.3507401,111
6495,"900 Dufferin Street, Suite 1",Toronto,ON,M6H 4A9,43.6546219484,-79.4336425179,35
6496,1185 Dundas St W,Toronto,ON,M6J 1X3,43.6492822,-79.4220855,120
6497,692 Mt Pleasant Road,Toronto,ON,M4S 2N2,43.705919,-79.3891807,83
6498,432 Royal York Road,Toronto,ON,M8Y 2R9,43.6208606,-79.5005629,78
6499,712 Bloor Street,Toronto,ON,M6G 1L5,43.663864600000004,-79.4179249,4
6500,99 Yorkville Avenue,Toronto,ON,M5R 3K5,43.6708846,-79.39237879999999,4
6501,600 King St West,Toronto,ON,M5V 1M3,43.6448594,-79.40000529999999,123
6502,120 D'arcy Street,Toronto,ON,M5T 1K3,43.654351500000004,-79.39688309999998,63
6503,460 Renforth Drive,Toronto,ON,M9C 2N2,43.65039,-79.579761,41
6504,"101 Spadina Avenue, Suite 213",Toronto,ON,M5V 2K2,43.6464648,-79.39499090000001,123
6505,1116 Queen Street E,Toronto,ON,M4M 1K8,43.662257399999994,-79.335389,111
6506,675 Danforth Avenue,Toronto,ON,M4J 1L2,43.678909499999996,-79.34418769999999,15
6507,3 Gloucester Street,Toronto,ON,M4Y 1W6,43.666678999999995,-79.386262,7
6508,1052 Bloor Street W,Toronto,ON,M6H 1M3,43.6606071074,-79.4324743375,33
6509,161 Yorkville Avenue,Toronto,ON,M5R 1C4,43.6702401,-79.3945423,4
6510,1901 Yonge St,Toronto,ON,M4S 1Z3,43.698206899999995,-79.3963886,84
6511,NA,Toronto,ON,M4B 1B3,43.700427399999995,-79.2961132,116
6512,"384 Yonge Street, Unit 62",Toronto,ON,M5B 1S8,43.6591541984,-79.3821430206,24
6513,2255 Bloor Street W,Toronto,ON,M6S 1N8,43.651008403199995,-79.4775619558,107
6514,"10 Capreol Court, Unit 52",Toronto,ON,M5V 4B3,43.6402232,-79.395951,123
6515,30 Carlton Street,Toronto,ON,M5B 2E9,43.6618917,-79.3811677,24
6516,1132 Queen Street E,Toronto,ON,M4M 1L1,43.6630512586,-79.331557313,111
6517,476 Yonge Street,Toronto,ON,M4Y 1B4,43.662262022600004,-79.3834938481,7
6518,2100 Bloor Street W,Toronto,ON,M6S 1M7,43.652377,-79.47072299999999,51
6519,51 Lebovic Avenue,Toronto,ON,M1L 0H2,43.722846999999994,-79.289387,25
6520,12A Brookers Lane,Toronto,ON,M8V 0A5,43.6270458896,-79.4781465354,78
6521,899 Bloor Street W,Toronto,ON,M6H 1L2,43.661703100000004,-79.426147,95
6522,E113-3262 Midland Avenue,Toronto,ON,M1V 0C4,43.804592,-79.290014,77
6523,383 Jarvis Street,Toronto,ON,M5B 2C7,43.662318393999996,-79.3761757891,80
6524,634 Dixon Road,Toronto,ON,M9W 1J1,43.6909078983,-79.575564784,125
6525,1000 Bay Street,Toronto,ON,M5S 3A8,43.6650475,-79.38782900000001,7
6526,40 Beattie Avenue,Toronto,ON,M9W 2P1,43.7270966,-79.5457025,39
6527,602 Brown's Line,Toronto,ON,M8W 3V5,43.60525560000001,-79.5468237,3
6528,1035 Gerrard Street E,Toronto,ON,M4M 1Z6,43.668675799999995,-79.3368163,111
6529,1973 Queen Street E,Toronto,ON,M4L 1H9,43.6697391,-79.30094,117
